gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
SMIM1,2.7014997013054,1.47207388879863e-14,1.65743438062791e-13,10,10,1.0,2.7671304586948953,0.852480976629818,3.13619349157992,0.09031044977600233,0.9,0.9,MMRF_ImmuneAtlas,True,
SMIM10,2.36045732324692,1.84959047949668e-06,6.27320440443474e-06,10,9,1.0,2.40121408049113,0.339285547534569,3.56457441743825,0.5723978268825602,0.7777777777777778,0.7777777777777778,GSE120221_RAW_10x,True,
SMIM11A,-1.22555333439095,2.04607525112289e-06,6.88141308651846e-06,10,9,1.0,-1.22161504309618,-1.91232746217636,-0.824862161792809,0.18596149621339997,1.0,1.0,DISCO_ref,True,
SMIM24,1.52924875097928,0.0116096892241724,0.0202074490569652,10,9,1.0,1.90421395876816,0.0030431755844821,2.17994137768666,0.46607487824993,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
SMIM26,-0.429016408282694,0.0042538947581373,0.0080609063519339,10,10,1.0,-0.43606630817608805,-1.19823908689022,-0.232095866901529,0.2024469114906035,0.7,0.6,DISCO_ref,True,
SMIM5,1.74620968707777,1.64061415334904e-05,4.71733126387676e-05,10,9,1.0,1.75829920414631,0.646987640743293,1.97206813165601,0.21381115549687002,0.8888888888888888,0.7777777777777778,MMRF_ImmuneAtlas,True,
SMOX,1.62628827953975,0.0151384232595348,0.0256222728740113,10,9,1.0,1.68417284775276,0.454791781895365,2.02238540482756,0.1765970015273901,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
SMPDL3A,1.62812724631548,0.0181438793232834,0.0302088926580251,10,9,1.0,1.71777569095107,0.48890200036016,2.38388645641255,0.060824049745279885,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
SNAI3-AS1,0.691368040578444,1.15091729202724e-05,3.37632630463592e-05,10,10,1.0,0.6975890014565704,0.359171887581787,1.14289607730544,0.10488954282547747,1.0,0.9,MMRF_ImmuneAtlas,True,
SNCA,2.60538198482421,7.83985247862127e-08,3.31192471402372e-07,10,10,1.0,2.7203589186113053,1.48131868241189,3.42777929336067,0.3956891121758197,1.0,0.9,MMRF_ImmuneAtlas,True,
SNED1,2.30307179789997,4.9764201493306504e-15,5.89592687237743e-14,10,10,1.0,2.3452881500775797,1.05827381735913,2.75794050232703,0.17000931164171718,1.0,0.9,MMRF_ImmuneAtlas,True,
SNHG22,-1.12074940446259,1.40153581169455e-16,1.99623119846003e-15,10,10,1.0,-1.1317503518693401,-1.37632910533817,-0.832342966818299,0.18084406831489974,1.0,1.0,DISCO_ref,True,
SNRK-AS1,-1.66034338683986,1.05169328725306e-13,1.02860733704507e-12,10,10,1.0,-1.600523391523315,-3.04059833886039,-1.28752107952261,0.13170829976042753,1.0,1.0,NBM_66k,True,
SNX29,0.814051409039898,1.45989340560116e-18,2.69873202957405e-17,10,10,1.0,0.8423105987926125,0.279008492248351,0.99625582761098,0.07062039674380705,0.9,0.9,MMRF_ImmuneAtlas,True,
SOCS1,0.563883809429809,0.0007339949407283,0.0016076956411835,10,10,1.0,0.5935189168955965,0.0890141340321331,0.694324484966785,0.14119161166320482,0.8,0.8,DISCO_ref,True,
SOD2-OT1,-1.49838720673423,4.87723292681874e-09,2.46366426816919e-08,10,9,1.0,-1.46270005795902,-1.9492320239961,-1.40931349293796,0.06557152151463996,1.0,1.0,NBM_66k,True,
SOGA3,-2.24867905261752,1.67247249353874e-16,2.3756400841464403e-15,10,10,1.0,-2.2169702974280003,-3.19926960029109,-1.87564631587126,0.10113953676402998,1.0,1.0,GSE194122_BMMC,True,
SORT1,1.73477156464661,0.0003433204911913,0.000789122451755,10,10,1.0,1.82489450660001,0.710381607046322,2.33878786607275,0.26529288446028754,0.9,0.8,NBM_66k,True,
SOX13,-0.401824106809643,0.0030438874618466,0.0059563758778552,10,10,1.0,-0.425227561841302,-0.841030283898663,-0.237938248165292,0.1266163450926378,0.9,0.9,MMRF_ImmuneAtlas,True,
SOX6,3.58623471378023,1.91646609775739e-14,2.10770838979099e-13,10,10,1.0,3.5840194227843547,1.51049090175281,3.74696227430589,0.5268496585187123,1.0,1.0,GSE194122_BMMC,True,
SPAG1,0.725789890558872,8.56695823782025e-10,4.756075963126411e-09,10,10,1.0,0.740033053556426,0.19981655531034,0.82587992892746,0.061912272575965765,0.9,0.9,MMRF_ImmuneAtlas,True,
SPATA21,0.743056614563727,0.0028175610933761,0.0055615092691291,10,10,1.0,0.7463184856579865,0.249402358688267,1.06204095687874,0.14263789103767377,0.7,0.7,GSE194122_BMMC,True,
SPC24,1.39506042107168,0.0001094634345509,0.0002752691193024,10,10,1.0,1.42455436821131,0.689594190914687,1.78088417260234,0.22810893589300507,1.0,0.8,NBM_66k,True,
SPDYE2,2.65101322142182,0.0210012831645947,0.0344275752003245,10,9,1.0,2.67302052455508,1.64902120062388,2.91332907810998,0.20490763816206004,0.7777777777777778,0.7777777777777778,GSE194122_BMMC,True,
SPDYE6,-1.01102432942689,0.0008417296445149,0.0018260244015215,10,10,1.0,-0.9513918510836975,-1.68977722659592,-0.0028901551291096,0.10742996481237277,0.9,0.9,MMRF_ImmuneAtlas,True,
SPECC1,0.367286119921372,0.0100841167493416,0.0177656304881101,10,10,1.0,0.3884943950737795,0.162569815577774,0.854172267284165,0.07901159686562276,0.9,0.8,MMRF_ImmuneAtlas,True,
SPIB,2.60407519569436,2.03181432832178e-11,1.39734143714267e-10,10,9,1.0,2.67402523657377,2.31214143868545,3.12292132543238,0.2230706439327701,1.0,1.0,DISCO_ref,True,
SPINK2,1.45827833970408,0.000717805704346,0.0015768736353795,10,10,1.0,1.492607001460595,0.970937503612979,1.99032421535557,0.2995999035708825,1.0,0.9,MMRF_ImmuneAtlas,True,
SPON2,0.688207218590753,4.43338718199402e-12,3.35919293310099e-11,10,10,1.0,0.717312473566798,0.107289393441385,0.833218555022005,0.07099441646545157,0.9,0.9,DISCO_ref,True,
SPRED1,0.962436766232878,0.0007961214126724,0.0017328521604431,10,10,1.0,0.9913239067211479,0.611226542242126,1.22040543909524,0.2507184647868824,0.9,0.8,GSE194122_BMMC,True,
SPRY2,1.23961587056049,8.24012549545939e-06,2.4801255316299e-05,10,10,1.0,1.2502591079354501,0.616357637668025,1.46162884922088,0.05867539084728257,1.0,0.8,NBM_66k,True,
SPRY3,-0.78601047850096,0.003073972919475,0.0060062296961107,10,9,1.0,-0.78638746938889,-0.896208898373631,-0.732619966705555,0.01772570579723798,1.0,1.0,DISCO_ref,True,
SPTA1,1.81708266269154,0.0009503265781594,0.0020437510115286,10,10,1.0,1.8125281730651701,0.0076551842962811,2.13547098221407,0.60294259619013,0.8,0.7,GSE194122_BMMC,True,
SPTBN5,-0.75916745716413,0.0039368210112665,0.007517453454847,10,10,1.0,-0.7570890160030245,-1.80868344262193,-0.5575032477247,0.06630288492280167,1.0,1.0,MMRF_ImmuneAtlas,True,
SRGAP3,0.787085302625745,0.003977682659634,0.0075843671194851,10,9,1.0,0.784193338097022,0.680536521991594,1.23776187355504,0.13080616495657693,1.0,0.8888888888888888,MMRF_ImmuneAtlas,True,
SRXN1,-0.733011889898891,1.65075894176845e-06,5.64659210199405e-06,10,10,1.0,-0.7335644563987005,-1.52013981232349,-0.151826617657986,0.31843222567916274,0.8,0.8,NBM_66k,True,
SSBP2,1.30095433720481,5.44447713126532e-23,1.6794117920287601e-21,10,10,1.0,1.343284242414805,0.517616189932401,1.52387619986148,0.08922911156260493,1.0,1.0,GSE194122_BMMC,True,
SSBP3-AS1,-0.959512933653416,0.0010664863541071,0.0022673708662154,10,7,1.0,-0.956428876433212,-1.02618397627228,-0.920497945396105,0.0331879845872215,1.0,1.0,DISCO_ref,True,
ST20,4.60213491287018,7.75036780271227e-12,5.67453193195773e-11,10,9,1.0,4.64194137950918,3.5802218404787,4.78996032937253,0.1211636888447094,1.0,1.0,MMRF_ImmuneAtlas,True,
ST20-AS1,-0.655142249240851,3.33826529613029e-07,1.28715806129639e-06,10,10,1.0,-0.6757115531541875,-0.738126645437912,-0.205627179549472,0.028064511612823195,0.9,0.9,MMRF_ImmuneAtlas,True,
ST6GALNAC1,1.60463467223845,0.0009511419030836,0.002044660924031,10,9,1.0,1.9880269868953,1.32689238586175,2.31753030855659,0.48502739229857017,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
ST6GALNAC3,3.92777304599604,1.82546511556561e-13,1.73020902680792e-12,10,10,1.0,4.005449099024465,1.97890410490293,4.47327382478785,0.14706484521496943,1.0,1.0,GSE194122_BMMC,True,
ST6GALNAC6,-0.661661688007535,2.3674119799622e-10,1.41691373726096e-09,10,10,1.0,-0.6534319067407834,-1.30954582976785,-0.280731138151943,0.1474123103042757,1.0,1.0,MMRF_ImmuneAtlas,True,
ST8SIA1,0.452948610612704,0.00327760672254,0.0063611927939692,10,10,1.0,0.47695181732714453,0.0430965895926054,0.59136958862193,0.06345520559686252,0.8,0.8,GSE194122_BMMC,True,
STAB1,2.72374563601483,1.95558917426725e-06,6.59837305207456e-06,10,10,1.0,2.87216222180804,0.609784300165827,3.33588700779121,0.2812545368416801,0.8,0.8,MMRF_ImmuneAtlas,True,
STAP1,1.70893751525939,0.0002328847749509,0.000553340169471,10,9,1.0,1.80172790701364,1.4302912879443,2.53512036483933,0.3029194886097599,1.0,0.8888888888888888,Matteo_Italy,True,
STAT4,0.873129818786908,4.06750937365301e-22,1.14615818188395e-20,10,10,1.0,0.9193948005272146,0.0670355852619502,1.00848756259127,0.09146187631100877,0.9,0.9,MMRF_ImmuneAtlas,True,
STBD1,-1.18121417082234,4.83253459831048e-05,0.0001288593496725,10,9,1.0,-1.14153661259294,-1.64537968483927,-1.05278513939419,0.0725491170191701,1.0,1.0,NBM_66k,True,
STEAP1B,4.08512970167483,0.0033921036890507,0.0065736195282608,10,9,1.0,4.20149025430784,2.22998204271608,4.35519565297756,0.1738453646700897,0.7777777777777778,0.7777777777777778,GSE194122_BMMC,True,
STEAP4,1.14698199692804,0.0044291097799364,0.008365561334351,10,10,1.0,1.187991445465125,0.934392146286678,1.39012917212727,0.12601287740634004,0.9,0.8,inhouse_NBM,True,
STMN1,0.856899220901972,5.64810370217091e-08,2.43738117544842e-07,10,10,1.0,0.8915759901084295,0.470826305775492,1.04687028602343,0.0918779835911897,1.0,1.0,NBM_66k,True,
STRADB,1.40161954822374,1.1931807782514e-26,5.4087403452387305e-25,10,10,1.0,1.39731177522305,1.02745959807255,1.59296312671286,0.12899340503003986,1.0,1.0,MMRF_ImmuneAtlas,True,
STRBP,0.392485472862299,0.0045082041311331,0.0085026295714896,10,10,1.0,0.4515877227928785,0.104180269332688,0.97830568336958,0.13641814972159627,0.8,0.8,MMRF_ImmuneAtlas,True,
STX16,-0.805755352860076,1.3311074749095e-37,1.73476581667581e-35,10,10,1.0,-0.810110693135198,-0.87332908210627,-0.303630370064796,0.04536022770069248,1.0,1.0,MMRF_ImmuneAtlas,True,
STXBP5-AS1,1.13879757843554,6.24783708409742e-08,2.67243205400678e-07,10,10,1.0,1.190818519650455,0.522917138320978,1.54711848427248,0.13803876906347523,1.0,1.0,GSE194122_BMMC,True,
STXBP6,0.611716415938826,0.0300223881765217,0.0474262756255175,10,10,1.0,0.6327932483982934,0.0843570335734066,0.879941747377664,0.14522271583986168,0.7,0.6,GSE194122_BMMC,True,
SUGCT,1.83970429819073,1.12950241548566e-06,3.99192955384865e-06,10,10,1.0,1.90558702219417,0.836679954035499,2.09404399079964,0.16790353240286482,1.0,0.8,GSE194122_BMMC,True,
SUGP2,-0.276648002698778,3.05887229828428e-05,8.37934907564685e-05,10,10,1.0,-0.274680664626491,-0.407852781092145,-0.187927248802027,0.05315603136464825,1.0,0.9,DISCO_ref,True,
SULT1B1,0.906104627574721,0.0002206693783749,0.0005267167900497,10,10,1.0,0.949460201428524,0.209611927553588,1.20179402236585,0.08889034971543475,0.8,0.8,NBM_66k,True,
SVIL,0.542950000637454,1.62270236271745e-06,5.56156963632221e-06,10,10,1.0,0.587199582944173,0.0753318510073705,0.658320225194096,0.08972003201432843,0.9,0.9,GSE194122_BMMC,True,
SWAP70,0.916828159399144,9.92057361978054e-09,4.81078607255032e-08,10,10,1.0,0.9415239494194295,0.243424973072548,1.29622803380125,0.10891369991375188,0.8,0.8,NBM_66k,True,
SYK,2.48264625654709,1.65378604451021e-18,3.03562910212384e-17,10,10,1.0,2.544141029820735,1.06393612276317,2.79437968453892,0.237998063441605,1.0,0.9,MMRF_ImmuneAtlas,True,
SYNGR1,0.793886861170845,9.59202581116639e-05,0.0002439181978224,10,10,1.0,0.802650780290038,0.466075168354648,0.893884339764896,0.08566102654093055,0.9,0.9,MMRF_ImmuneAtlas,True,
SYNM,-0.640905399074135,0.0036989160393629,0.0071021912755797,10,10,1.0,-0.6440698954687395,-1.04459683511898,-0.468645139801795,0.1610783769968137,1.0,0.8,MMRF_ImmuneAtlas,True,
SYNPO2,0.906767690626405,0.0006372101999957,0.0014081291956668,10,10,1.0,0.918622720762809,0.0864181528324818,1.12273633557481,0.1349295734641227,0.8,0.8,MMRF_ImmuneAtlas,True,
SYP,-0.76791917501789,0.0006239969734749,0.0013812722814118,10,10,1.0,-0.765299430622137,-0.914061476973695,-0.618401076840631,0.050206896801106904,1.0,0.9,GSE194122_BMMC,True,
SYT11,-0.420296461132235,3.1648641984659004e-10,1.86845266892444e-09,10,10,1.0,-0.4245338264057945,-0.568017723741655,-0.172913808699611,0.0688878540489925,0.9,0.9,MMRF_ImmuneAtlas,True,
SYTL4,2.64659408411643,6.85499572954748e-06,2.09099430884324e-05,10,9,1.0,2.71240074125444,1.40029130233392,2.99243234217763,0.19053508223642002,1.0,0.7777777777777778,DISCO_ref,True,
TAGLN,-0.508818424437,0.0038786569011096,0.0074118176046497,10,10,1.0,-0.46629776914564747,-1.23143005170782,-0.329411223320091,0.09670979304953198,0.8,0.8,MMRF_ImmuneAtlas,True,
TAGLN2,0.596277423751341,1.38514016891351e-12,1.13533580197266e-11,10,10,1.0,0.592792188806021,0.0920732013245549,0.704329898170378,0.06838521245743268,0.9,0.9,MMRF_ImmuneAtlas,True,
TANC1,1.17717842248048,0.0221413636984444,0.0361148088110108,10,9,1.0,1.26709585765311,0.517358225305928,1.40476452965536,0.14439063122589002,0.7777777777777778,0.7777777777777778,MMRF_ImmuneAtlas,True,
TANGO6,1.26616843696716,1.31381628650381e-25,5.39285378074359e-24,10,10,1.0,1.295143385899695,0.748663738454547,1.49188942580752,0.11840864841832,1.0,1.0,GSE194122_BMMC,True,
TAPT1-AS1,1.95731808051306,1.0922836103034499e-12,9.110519136819039e-12,10,10,1.0,1.97821607686137,0.984771268833948,2.24386754136612,0.13223077026100993,1.0,0.9,MMRF_ImmuneAtlas,True,
TAS2R30,-1.14982549464591,4.59285267277363e-07,1.73874662187138e-06,10,9,1.0,-1.14054860733962,-1.7893567070698,-0.72532866998261,0.09622105979964979,1.0,1.0,DISCO_ref,True,
TAS2R31,-1.65660289392832,1.15574318793087e-08,5.55289330754252e-08,10,9,1.0,-1.66106541423384,-1.9097883944341,-1.29867698549313,0.09502289306671008,1.0,1.0,NBM_66k,True,
TAS2R4,-1.16248044021388,1.66896414302352e-05,4.79165570818583e-05,10,9,1.0,-1.15674783895183,-1.44363816218583,-0.984736678803001,0.17435001750506007,1.0,1.0,DISCO_ref,True,
TATDN2,-0.566204081565036,2.0898285370422e-16,2.93646257779003e-15,10,10,1.0,-0.5746433526632065,-0.695526281034157,-0.338859854387401,0.0671656565185077,1.0,1.0,DISCO_ref,True,
TBC1D19,0.621556968516741,4.52780929101368e-08,1.99522145680933e-07,10,10,1.0,0.6755713685846445,0.0282555102789852,1.53332449382577,0.1256180942447107,0.9,0.9,MMRF_ImmuneAtlas,True,
TBC1D8,3.08046442913187,4.067688024981e-15,4.86349946656558e-14,10,10,1.0,3.17430754866384,1.57440635792977,3.54824996701193,0.46475454445410724,1.0,0.9,MMRF_ImmuneAtlas,True,
TBC1D9,2.10339924370947,2.96028338117717e-08,1.33725799532726e-07,10,10,1.0,1.9344854716235051,1.0877669864209,2.24874546534246,0.9884770792726898,0.9,0.9,MMRF_ImmuneAtlas,True,
TBCEL,-0.365629408197508,0.0233363441214986,0.037957055196684,10,10,1.0,-0.33767984939344353,-0.966689105399054,-0.158459801712775,0.12800411713555776,0.5,0.4,GSE194122_BMMC,True,
TBXA2R,1.29680872229689,0.0007731779100343,0.0016871395751398,10,9,1.0,1.39340576344064,0.263995601532265,1.51277213461095,0.08376029871441992,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
TBXAS1,1.9321730353454,8.645599192291851e-23,2.60517390690274e-21,10,10,1.0,1.969918010032215,1.5078966674541,2.14780029858048,0.26175159857751984,1.0,1.0,MMRF_ImmuneAtlas,True,
TC2N,0.469612211749182,0.0004012392428698,0.0009157881668479,10,10,1.0,0.494960584853375,0.0551446057129619,0.667371177349064,0.07395452808439551,0.8,0.8,GSE194122_BMMC,True,
TCF4,1.52603194061073,1.67431984726311e-06,5.71967848216423e-06,10,10,1.0,1.629825720051395,1.05356521578503,2.14047900172975,0.39051795428871516,1.0,1.0,DISCO_ref,True,
TCF7,0.391298059607843,6.59405329911721e-05,0.0001721321975377,10,10,1.0,0.3998313153053795,0.285735606845594,0.507445842279108,0.0854377531211245,0.9,0.9,DISCO_ref,True,
TCL1A,2.84146754036648,2.01334219417954e-08,9.36266981111325e-08,10,10,1.0,2.9088157516273503,1.47193691596898,3.43734807854169,0.2618047286255547,1.0,1.0,NBM_66k,True,
TCP11L2,-0.258827101343448,0.000774128559314,0.0016885071881608,10,10,1.0,-0.26101045322872996,-0.498728456390747,-0.158770832448832,0.10033750615840503,0.9,0.9,MMRF_ImmuneAtlas,True,
TDRD15,-1.0926768005767,0.019433124843462,0.0321296796095678,10,9,1.0,-1.09275860480926,-1.49097019916777,-0.880414141456999,0.04914061956498994,0.8888888888888888,0.6666666666666666,DISCO_ref,True,
TDRKH-AS1,-0.55230379448912,0.0088242560698895,0.0157537146891556,10,10,1.0,-0.5531026348516246,-1.82594198674191,-0.203926890822576,0.2425390177689023,0.6,0.6,DISCO_ref,True,
TECPR2,0.373016857482149,0.0002337373823836,0.0005551129723762,10,10,1.0,0.3921022354515925,0.180090592403751,0.531433481864592,0.05798351093586951,0.9,0.8,GSE194122_BMMC,True,
TEDC1,-0.956939668860004,2.68629853164898e-12,2.0932248498484497e-11,10,10,1.0,-0.9600413579067375,-1.96044926988826,-0.348402535805667,0.1666248708401813,0.9,0.9,DISCO_ref,True,
TERC,-1.77370651990181,3.85568606169731e-16,5.20717394809018e-15,10,10,1.0,-1.77545946945288,-2.02254145659825,-0.714926408625006,0.16101774662868995,0.9,0.9,MMRF_ImmuneAtlas,True,
TEX14,5.01364408845455,1.0923354195237201e-35,1.0950662580725299e-33,10,10,1.0,5.122022618574755,3.19540218290407,5.33641827267959,0.18430913426274387,1.0,1.0,GSE194122_BMMC,True,
TF,1.47108384391605,1.21809100354167e-05,3.563360494648e-05,10,7,1.0,1.5721508072668,1.45574480133222,1.73160009759207,0.2022176467005301,0.8571428571428571,0.8571428571428571,GSE120221_RAW_10x,True,
TFCP2L1,-1.11512289328003,0.0006444548643831,0.0014229323202156,10,10,1.0,-1.1329945517411049,-1.43630813237459,-0.931398166368867,0.12160871280205487,1.0,1.0,MMRF_ImmuneAtlas,True,
TFDP2,0.425481260733048,1.4725491922277598e-12,1.1975661371424899e-11,10,10,1.0,0.428687703593915,0.0843816757449057,0.519349440538932,0.07159610040770575,0.9,0.9,MMRF_ImmuneAtlas,True,
TFEC,2.1129105282108,1.89026044231208e-05,5.38760398347341e-05,10,10,1.0,2.16909274299564,1.22721096508993,2.71217325698055,0.21556532860093736,1.0,1.0,NBM_66k,True,
TFPI,1.93829680242434,0.0029910164951,0.005866128287794,10,9,1.0,2.047252322174,0.0385107304204557,2.41640480304137,0.23854891524867017,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
TFR2,1.92508387788581,3.13099066200711e-12,2.4144754912785597e-11,10,10,1.0,1.9788561566703,0.445771748741519,2.19852080709115,0.345097164628855,0.9,0.9,MMRF_ImmuneAtlas,True,
TFRC,0.52118518933108,0.0009987230270603,0.0021381285996162,10,10,1.0,0.5693254492157516,0.131784642671191,0.862430942713923,0.12215120098317478,0.9,0.8,NBM_66k,True,
TG,5.05715047504365,1.3124487172738102e-19,2.8155535650816397e-18,10,10,1.0,5.125481757336135,1.68084283640801,5.31946917325043,0.1928321532644599,1.0,1.0,GSE194122_BMMC,True,
TGFBI,1.82348724482789,2.3946199112477598e-11,1.6128105422912902e-10,10,10,1.0,1.870379208540615,0.814764568032709,2.23870620050652,0.14477467087388995,1.0,1.0,NBM_66k,True,
TGFBR3,0.793452167959136,1.02463713974432e-16,1.48373150263532e-15,10,10,1.0,0.8229863867267051,0.185066644617428,1.01865048260605,0.08891428005582724,1.0,0.9,GSE194122_BMMC,True,
TGM2,1.32105272128307,0.027654166061864,0.0441399778568577,10,9,1.0,1.36630023467427,0.545520587238004,1.61968224100915,0.11399465131885989,0.7777777777777778,0.7777777777777778,MMRF_ImmuneAtlas,True,
THAP12,-0.851576534563624,6.1609383188129e-10,3.49477382545937e-09,10,10,1.0,-0.8603229690534705,-1.10770499510131,-0.133408813558831,0.2538809198412273,0.9,0.9,MMRF_ImmuneAtlas,True,
THRB,1.74581434490525,0.0008647842855973,0.0018713659115065,10,9,1.0,1.84583704061155,1.18431350693424,2.28756626290544,0.23609352236259995,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
TIAF1,-1.31257285972165,2.25652063751544e-06,7.52606659204605e-06,10,9,1.0,-1.31705399327129,-1.60722913508266,-0.921787786937383,0.11960563897724019,1.0,1.0,NBM_66k,True,
TIAM1,2.16741660879617,6.05289511365692e-13,5.25020669342654e-12,10,10,1.0,2.1910814072996248,0.700065047294815,2.50030107864702,0.35249253113647727,0.9,0.9,MMRF_ImmuneAtlas,True,
TIMM29,-0.79124357723812,1.1888603527734002e-10,7.44895314784584e-10,10,10,1.0,-0.797753576489557,-1.31172627270844,-0.150856732315274,0.1995117961439864,0.9,0.9,MMRF_ImmuneAtlas,True,
TIMP1,0.817359479036417,2.87374387661907e-13,2.61902566937329e-12,10,10,1.0,0.8318022388295665,0.480091054704587,0.938147747578397,0.049243653255888975,1.0,0.9,MMRF_ImmuneAtlas,True,
TJP3,0.735489220379853,0.0008228616870243,0.0017880691848512,10,10,1.0,0.7362621081986871,0.557993048540442,0.99966350093864,0.041841750297353264,1.0,0.9,MMRF_ImmuneAtlas,True,
TK1,2.16112895472232,6.26314627397451e-11,4.04081454532539e-10,10,10,1.0,2.23311291603685,1.09987740144936,2.66285898390135,0.30422840521045247,1.0,1.0,NBM_66k,True,
TKTL1,0.7112444516457,0.0020294588610051,0.0041342591021569,10,10,1.0,0.7151866786012495,0.153995832419226,0.918208288377154,0.1264549149676446,0.8,0.8,DISCO_ref,True,
TLCD2,-0.837802151083812,0.0037199276027178,0.0071399052256878,10,9,1.0,-0.808471741738524,-1.44360809483942,-0.492881153414036,0.17867336522086608,0.8888888888888888,0.7777777777777778,GSE120221_RAW_10x,True,
TLE1,0.777592588421843,0.0001183192207903,0.0002955803614204,10,10,1.0,0.8247546526812355,0.200948530413211,0.906997767992115,0.10155099485579278,0.8,0.8,MMRF_ImmuneAtlas,True,
TLN2,1.91176027785257,2.61766346264402e-08,1.19073993287638e-07,10,10,1.0,2.046582189448865,0.780568872397752,2.45852609497123,0.2319862378508879,1.0,1.0,GSE194122_BMMC,True,
TLR2,2.39766323972445,4.51257324608556e-08,1.99018987579053e-07,10,10,1.0,2.46319823183461,0.489456322375703,3.00427557184989,0.32988217665200503,0.9,0.9,MMRF_ImmuneAtlas,True,
TLR4,1.66094835257687,2.74842865381069e-05,7.62570435801351e-05,10,10,1.0,1.84016220178311,0.116397590608503,2.39271174430325,0.38266353486215987,0.8,0.8,NBM_66k,True,
TLR8,1.80219226386317,0.0038047666768327,0.0072839694037198,10,10,1.0,1.84477057415126,0.984018240612555,2.22432204058742,0.21979920847696,0.9,0.8,NBM_66k,True,
TM6SF1,1.59371381253149,6.15118345424825e-13,5.32659789817211e-12,10,10,1.0,1.6049869994394599,0.421835908347694,1.78734172159178,0.0847333611750225,0.9,0.9,MMRF_ImmuneAtlas,True,
TMC4,1.12249899653019,2.48148214022979e-07,9.71898301804501e-07,10,10,1.0,1.112729906371055,0.321593603440514,1.37599479484726,0.14261913726545505,0.9,0.9,MMRF_ImmuneAtlas,True,
TMCC1,0.82275698715183,2.40249737387515e-15,2.98195685952647e-14,10,10,1.0,0.841080239093351,0.329280797592447,0.96868011852313,0.09932337517604117,0.9,0.9,MMRF_ImmuneAtlas,True,
TMEM117,2.12508817028319,4.14158036278156e-41,7.44484773488974e-39,10,10,1.0,2.19986005445678,1.12330579127577,2.36856542249456,0.16363372504187268,1.0,1.0,MMRF_ImmuneAtlas,True,
TMEM119,-0.67271647583591,0.0283107283216713,0.0450913005624419,10,9,1.0,-0.622534223965785,-1.1387166295713,-0.517375201175512,0.10354169302036598,0.5555555555555556,0.4444444444444444,DISCO_ref,True,
TMEM120A,0.522749923045749,6.381970757044311e-09,3.16849652918781e-08,10,10,1.0,0.5192799174443605,0.290912294973626,0.620680029952114,0.04212929893276551,0.9,0.9,MMRF_ImmuneAtlas,True,
TMEM163,1.95064145986853,1.6777316347869198e-16,2.3766345141696203e-15,10,10,1.0,1.9714696933975149,1.68843528689965,2.06721914341849,0.06489501552723254,1.0,1.0,GSE194122_BMMC,True,
TMEM169,-0.926537400774979,0.0003340708065848,0.0007712626725981,10,9,1.0,-0.929589992123258,-1.17850632282808,-0.812673916999428,0.16823291845461685,1.0,1.0,DISCO_ref,True,
TMEM170B,1.52153984801248,2.8055073311716e-11,1.87742101635399e-10,10,10,1.0,1.578160181251405,0.760025432479995,1.97968178524093,0.3126964096985452,0.9,0.9,MMRF_ImmuneAtlas,True,
TMEM176A,2.49230689415804,0.0001001351675932,0.0002536465639764,10,10,1.0,2.57139478025145,0.718230452215411,2.92443183282363,0.66961097798577,0.8,0.8,MMRF_ImmuneAtlas,True,
TMEM176B,2.64340166562791,2.19216711623861e-05,6.18385669748478e-05,10,10,1.0,2.6876532893185097,1.09542095369687,3.19041468457817,0.5404559137897644,0.9,0.8,NBM_66k,True,
TMEM184A,-2.10464508828984,4.64379016725199e-15,5.51436859724024e-14,10,9,1.0,-2.10558027919523,-2.36540910954781,-1.99807133521695,0.09543499344538997,1.0,1.0,DISCO_ref,True,
TMEM200A,0.783930714223112,0.0096949506472669,0.0171787143862007,10,9,1.0,0.809720163843429,0.390934065122204,0.966496235223614,0.07530165136440603,0.7777777777777778,0.6666666666666666,MMRF_ImmuneAtlas,True,
TMEM202-AS1,-1.67833609914571,6.75334943274387e-23,2.05878424519847e-21,10,10,1.0,-1.680139187210625,-2.15818983819939,-1.16566807962429,0.23553062461938756,1.0,1.0,MMRF_ImmuneAtlas,True,
TMEM249,-1.19514237639035,0.0001206632750124,0.0003009653840382,10,8,1.0,-1.21453857215816,-1.57445985623291,-0.896799617218581,0.05351537130113493,1.0,1.0,DISCO_ref,True,
TMEM38A,1.22565396571616,0.001252686023839,0.0026289260234592,10,8,1.0,1.26839197332328,1.12924388469654,1.4668278651938,0.18187402172685263,1.0,0.875,MMRF_ImmuneAtlas,True,
